posted_date,current_price,original_price,changes_in_price,price,price_per_m2,times_in_sales
15-02-2018, 600.000, 600.000,-, 600.000, 5.172,4 maanden
01-05-2018, 490.000, 490.000,-,,,
05-05-2018, 315.000, 315.000,-, 315.000, 3.029,1 maand
06-04-2018, 469.000, 469.000,-, 469.000, 3.608,2 maanden
10-06-2017, 319.000, 349.000," -30.000 / -8,6%", 319.000, 9.667,12 maanden
25-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
25-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
25-04-2018, 750.000, 750.000,-, 750.000,-,1 maand
14-05-2018, 280.000, 280.000,-, 280.000, 6.364,1 maand
09-12-2017, 1.020.000, 1.020.000,-, 1.020.000, 4.513,6 maanden
19-04-2018, 450.000, 450.000,-, 450.000,-,2 maanden
03-06-2018, 875.000, 875.000,-, 875.000, 8.255,18 dagen
03-06-2018, 475.000, 475.000,-, 475.000, 6.419,18 dagen
04-04-2018, 200.000, 200.000,-, 200.000, 2.667,2 maanden
08-02-2018, 346.000, 346.000,-, 346.000,-,4 maanden
28-03-2018, 275.000, 275.000,-, 275.000, 4.508,2 maanden
01-06-2018, 935.000, 935.000,-, 935.000,-,20 dagen
13-10-2017, 350.000, 350.000,-, 350.000, 5.224,8 maanden
20-02-2018, 235.000, 235.000,-, 235.000, 5.732,4 maanden
21-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
16-06-2018, 320.000, 320.000,-, 320.000, 2.807,5 dagen
21-06-2018, 342.500, 342.500,-, 342.500,-,Nieuw
18-06-2018, 19.000, 19.000,-,,,
10-06-2018, 510.000, 510.000,-,,,
30-05-2018, 900.000, 900.000,-, 900.000, 5.172,22 dagen
20-04-2018, 2.760.000, 2.760.000,-, 2.760.000, 11.795,2 maanden
20-04-2018, 389.000, 389.000,-, 389.000, 6.483,2 maanden
08-06-2017, 1.835.000, 1.900.000," -65.000 / -3,4%", 1.835.000, 7.809,12 maanden
08-03-2018, 295.000, 295.000,-, 295.000, 2.783,3 maanden
28-03-2018, 675.000, 675.000,-, 675.000, 5.819,2 maanden
17-02-2018, 475.000, 500.000," -25.000 / -5,0%", 475.000, 4.524,4 maanden
16-02-2018, 2.250.000, 2.250.000,-, 2.250.000, 9.146,4 maanden
26-04-2018, 1.680.000, 1.680.000,-, 1.680.000, 4.590,1 maand
26-04-2018, 1.165.864, 1.165.864,-, 1.165.864, 5.525,1 maand
26-04-2018, 350.000, 350.000,-, 350.000, 3.241,1 maand
26-04-2018, 1.130.177, 1.130.177,-, 1.130.177, 5.540,1 maand
26-04-2018, 1.028.685, 1.028.685,-, 1.028.685, 4.434,1 maand
26-04-2018, 795.000, 795.000,-, 795.000, 4.676,1 maand
26-04-2018, 625.000, 625.000,-, 625.000, 3.676,1 maand
17-02-2018, 499.000, 524.500," -25.500 / -4,9%", 499.000, 4.892,4 maanden
21-03-2018, 275.000, 275.000,-, 275.000, 3.929,3 maanden
14-06-2018, 2.800.000, 2.800.000,-, 2.800.000,-,7 dagen
15-04-2018, 525.000, 539.000," -14.000 / -2,6%", 525.000, 7.500,2 maanden
15-04-2018, 575.000, 575.000,-, 575.000, 6.389,2 maanden
29-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,23 dagen
13-06-2018, 500.000, 500.000,-, 500.000,-,8 dagen
13-04-2018, 359.000, 359.000,-, 359.000,-,2 maanden
14-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
05-12-2017, 500.000, 500.000,-, 500.000, 5.747,6 maanden
21-11-2017, 899.000, 990.000," -91.000 / -9,2%", 899.000,-,7 maanden
14-04-2018, 750.000, 750.000,-, 750.000, 6.356,2 maanden
25-05-2018, 799.000, 799.000,-, 799.000, 4.963,27 dagen
12-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
22-05-2018, 799.000, 799.000,-, 799.000, 7.683,0 maanden
22-05-2018, 315.000, 315.000,-, 315.000, 6.429,0 maanden
26-08-2017, 615.000, 625.000," -10.000 / -1,6%", 615.000, 4.212,9 maanden
01-05-2018, 360.000, 360.000,-, 360.000, 4.737,1 maand
01-06-2018, 34.000, 34.000,-,,,
10-05-2018, 374.500, 400.000," -25.500 / -6,4%", 374.500, 6.809,1 maand
08-02-2018, 350.000, 350.000,-, 350.000, 5.645,4 maanden
09-05-2018, 200.000, 200.000,-, 200.000, 2.439,1 maand
20-05-2018, 1.850.000, 1.850.000,-, 1.850.000, 8.981,1 maand
10-02-2018, 1.000.000, 1.000.000,-, 1.000.000, 6.757,4 maanden
10-02-2018, 850.000, 850.000,-, 850.000, 6.693,4 maanden
10-02-2018, 1.800.000, 1.800.000,-, 1.800.000, 6.545,4 maanden
11-10-2017, 595.000, 675.000," -80.000 / -11,9%", 595.000, 5.313,8 maanden
09-05-2018, 385.000, 385.000,-, 385.000, 6.638,1 maand
10-04-2018, 1.080.000, 1.080.000,-, 1.080.000, 8.710,2 maanden
20-03-2018, 350.000, 350.000,-, 350.000, 5.469,3 maanden
08-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
02-06-2018, 330.000, 330.000,-, 330.000,-,19 dagen
26-01-2018, 630.000, 595.000," 35.000 / 5,9%", 630.000, 7.079,4 maanden
23-03-2018, 550.000, 550.000,-,,,
18-05-2018, 995.000, 995.000,-, 995.000, 7.538,1 maand
23-11-2017, 1.130.465, 1.130.465,-, 1.130.465, 5.541,6 maanden
16-03-2018, 600.000, 600.000,-, 600.000, 5.217,3 maanden
05-04-2018, 300.000, 300.000,-, 300.000, 5.769,2 maanden
06-04-2018, 750.000, 750.000,-, 750.000, 11.364,2 maanden
25-07-2017, 1.160.000, 1.300.000," -140.000 / -10,8%", 1.160.000, 8.286,10 maanden
11-05-2018, 95.000, 95.000,-, 95.000,-,1 maand
20-01-2018, 725.000, 900.000," -175.000 / -19,4%", 725.000, 5.451,5 maanden
04-04-2018, 325.000, 325.000,-, 325.000, 4.063,2 maanden
05-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
05-04-2018, 300.000, 300.000,-, 300.000, 5.769,2 maanden
03-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,18 dagen
05-04-2018, 315.000, 315.000,-, 315.000, 3.000,2 maanden
05-04-2018, 1.495.000, 1.495.000,-, 1.495.000, 9.522,2 maanden
23-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,29 dagen
02-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,19 dagen
22-07-2017, 550.000, 450.000," 100.000 / 22,2%", 550.000, 6.875,11 maanden
24-04-2018, 37.500, 37.500,-, 37.500,-,1 maand
02-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
04-04-2018, 1.295.000, 1.295.000,-, 1.295.000, 5.807,2 maanden
02-06-2018, 695.000, 695.000,-, 695.000,-,19 dagen
11-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
01-02-2018, 600.000, 600.000,-, 600.000, 5.769,4 maanden
19-06-2018, 42.500, 42.500,-, 42.500,-,Nieuw
12-04-2018, 215.000, 215.000,-, 215.000, 5.244,2 maanden
11-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
10-06-2018, 275.000, 275.000,-,,,
21-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
17-04-2018, 252.500, 252.500,-, 252.500, 4.280,2 maanden
23-06-2017, 599.000, 595.000," 4.000 / 0,7%", 599.000, 5.254,12 maanden
30-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
05-04-2018, 295.000, 295.000,-, 295.000, 5.673,2 maanden
29-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,23 dagen
30-04-2018, 27.500, 27.500,-, 27.500,-,1 maand
19-04-2018,Veiling,-,n.v.t.,Veiling,-,2 maanden
18-05-2018, 445.000, 445.000,-,,,
10-03-2018, 269.000, 269.000,-, 269.000, 3.539,3 maanden
18-04-2018, 950.000, 950.000,-, 950.000,-,2 maanden
07-05-2018, 215.000, 215.000,-, 215.000, 2.905,1 maand
29-03-2018, 880.000, 880.000,-, 880.000, 7.333,2 maanden
29-03-2018, 425.000, 425.000,-, 425.000, 4.775,2 maanden
12-03-2018, 369.000, 369.000,-, 369.000,-,3 maanden
27-03-2018, 799.000, 850.000," -51.000 / -6,0%", 799.000, 5.473,2 maanden
28-03-2018, 280.000, 280.000,-, 280.000, 4.242,2 maanden
26-05-2018, 370.000, 370.000,-, 370.000, 2.803,26 dagen
07-05-2018, 41.000, 41.000,-, 41.000,-,1 maand
26-01-2018, 911.000, 911.000,-, 911.000, 8.062,4 maanden
16-06-2018, 35.000, 35.000,-, 35.000,-,5 dagen
05-05-2018, 449.000, 449.000,-, 449.000, 3.838,1 maand
24-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,28 dagen
24-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,28 dagen
22-02-2018, 458.400, 458.400,-, 458.400, 5.659,3 maanden
31-10-2017, 400.000, 497.000," -97.000 / -19,5%", 400.000, 7.273,7 maanden
16-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
02-05-2018, 1.300.000, 1.300.000,-, 1.300.000, 5.882,1 maand
20-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
10-05-2018, 960.000, 960.000,-,,,
01-11-2017, 699.000, 850.000," -151.000 / -17,8%", 699.000,-,7 maanden
18-01-2018, 895.000, 895.000,-, 895.000, 5.234,5 maanden
18-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
07-05-2018, 225.000, 225.000,-, 225.000, 6.618,1 maand
06-02-2018, 395.896, 725.000," -329.104 / -45,4%", 395.896, 4.770,4 maanden
17-05-2018, 649.000, 649.000,-, 649.000,-,1 maand
18-01-2018, 549.000, 600.000," -51.000 / -8,5%", 549.000, 6.778,5 maanden
16-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
17-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
23-11-2017, 923.114, 923.114,-,,,
20-04-2018, 420.000, 420.000,-, 420.000,-,2 maanden
15-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
15-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
16-06-2018, 49.500, 49.500,-,,,
17-01-2018, 495.000, 475.000," 20.000 / 4,2%", 495.000, 7.857,5 maanden
24-05-2018, 225.000, 225.000,-, 225.000,-,28 dagen
25-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,27 dagen
29-05-2018, 325.000, 325.000,-, 325.000, 4.276,23 dagen
16-02-2018, 445.000, 445.000,-, 445.000, 4.890,4 maanden
31-05-2018, 369.000, 369.000,-, 369.000, 3.355,21 dagen
20-04-2018, 399.000, 399.000,-, 399.000, 5.182,2 maanden
11-03-2018, 935.000, 935.000,-, 935.000, 6.825,3 maanden
30-05-2018, 425.000, 425.000,-, 425.000, 4.337,22 dagen
30-05-2018, 40.000, 40.000,-, 40.000,-,22 dagen
29-12-2017, 750.000, 750.000,-, 750.000, 6.757,5 maanden
03-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
08-05-2018, 30.000, 30.000,-, 30.000,-,1 maand
23-05-2018, 599.000, 599.000,-, 599.000, 6.441,29 dagen
19-12-2017, 2.200.000, 2.200.000,-, 2.200.000, 6.962,6 maanden
19-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
10-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
09-01-2018, 675.000, 799.950," -124.950 / -15,6%", 675.000, 7.031,5 maanden
13-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
18-04-2018, 1.885.000, 1.885.000,-, 1.885.000, 10.027,2 maanden
17-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
16-02-2018, 395.000, 395.000,-, 395.000, 8.061,4 maanden
16-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
26-05-2018, 200.000, 200.000,-, 200.000, 2.469,26 dagen
31-05-2018, 1.250.000, 1.250.000,-, 1.250.000, 5.814,21 dagen
08-03-2018, 665.000, 665.000,-, 665.000, 5.684,3 maanden
17-06-2018, 699.000, 699.000,-, 699.000, 7.281,4 dagen
05-01-2018, 595.000, 595.000,-, 595.000, 6.761,5 maanden
06-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
25-05-2018, 548.000, 548.000,-, 548.000, 4.567,27 dagen
26-05-2018, 895.000, 895.000,-, 895.000, 4.864,26 dagen
06-01-2018, 850.000, 950.000," -100.000 / -10,5%", 850.000, 7.870,5 maanden
15-02-2018, 534.100, 534.100,-, 534.100, 4.900,4 maanden
05-01-2018, 1.395.000, 1.495.000," -100.000 / -6,7%", 1.395.000, 8.719,5 maanden
09-05-2018, 175.000, 175.000,-, 175.000, 2.692,1 maand
25-05-2018, 600.000, 600.000,-, 600.000, 6.383,27 dagen
30-03-2018, 359.000, 359.000,-, 359.000,-,2 maanden
03-03-2018, 1.495.000, 1.495.000,-, 1.495.000,-,3 maanden
06-06-2018, 197.500, 197.500,-, 197.500, 8.977,15 dagen
11-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
26-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
28-02-2018, 595.000, 595.000,-, 595.000, 7.933,3 maanden
07-02-2018, 795.000, 950.000," -155.000 / -16,3%", 795.000, 9.815,4 maanden
17-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
08-06-2018, 935.000, 935.000,-, 935.000, 5.994,13 dagen
07-12-2017, 739.000, 730.000," 9.000 / 1,2%", 739.000,-,6 maanden
07-03-2018, 450.000, 490.000," -40.000 / -8,2%",,,
16-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
17-05-2018, 899.000, 899.000,-, 899.000, 4.782,1 maand
31-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,21 dagen
16-05-2018, 650.000, 650.000,-, 650.000, 5.909,1 maand
16-05-2018, 350.000, 350.000,-, 350.000, 3.933,1 maand
05-06-2018, 17.000, 17.000,-, 17.000, 193,16 dagen
16-10-2017, 375.000, 375.000,-, 375.000, 6.579,8 maanden
14-05-2018, 275.000, 275.000,-, 275.000, 2.778,1 maand
06-12-2017, 435.000, 495.000," -60.000 / -12,1%",,,
22-02-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
24-01-2018, 585.559, 585.559,-, 585.559, 5.473,4 maanden
13-05-2018, 850.000, 850.000,-, 850.000, 4.106,1 maand
20-09-2017, 40.000, 40.000,-, 40.000, 2.222,9 maanden
21-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
21-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
21-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
05-04-2018, 199.000, 199.000,-, 199.000, 5.686,2 maanden
31-05-2018, 750.000, 750.000,-, 750.000, 6.579,21 dagen
09-05-2018, 325.000, 325.000,-, 325.000, 4.577,1 maand
30-05-2017, 1.295.000, 1.350.000," -55.000 / -4,1%", 1.295.000, 5.078,12 maanden
30-04-2018, 24.000, 24.000,-,,,
30-04-2018, 18.500, 18.500,-,,,
20-12-2017, 400.000, 400.000,-, 400.000, 6.349,6 maanden
18-04-2018, 349.000, 349.000,-, 349.000, 2.475,2 maanden
17-02-2018, 749.000, 775.000," -26.000 / -3,4%", 749.000, 6.748,4 maanden
13-04-2018, 575.000, 575.000,-, 575.000, 6.609,2 maanden
16-02-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,4 maanden
01-09-2017, 449.000, 449.000,-, 449.000, 4.446,9 maanden
26-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
19-10-2017, 5.400.000, 5.400.000,-, 5.400.000, 16.615,8 maanden
17-01-2018, 564.889, 564.889,-, 564.889, 5.432,5 maanden
17-01-2018, 553.779, 553.779,-, 553.779, 5.325,5 maanden
14-06-2018, 425.000, 425.000,-, 425.000,-,7 dagen
29-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,23 dagen
13-06-2018, 625.000, 625.000,-, 625.000,-,8 dagen
12-06-2018, 24.000, 24.000,-, 24.000,-,9 dagen
15-12-2017, 1.500.000, 1.500.000,-, 1.500.000, 7.614,6 maanden
14-04-2018, 980.000, 1.100.000," -120.000 / -10,9%", 980.000, 7.656,2 maanden
09-03-2018, 475.000, 475.000,-, 475.000, 4.318,3 maanden
27-07-2017, 315.000, 295.000," 20.000 / 6,8%", 315.000, 6.058,10 maanden
10-02-2018, 950.000, 950.000,-, 950.000, 8.407,4 maanden
02-05-2018, 225.000, 225.000,-, 225.000, 2.647,1 maand
20-04-2018, 260.000, 260.000,-, 260.000,-,2 maanden
11-11-2017, 625.000, 400.000," 225.000 / 56,3%", 625.000, 7.353,7 maanden
10-05-2018, 399.000, 399.000,-,,,
11-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
11-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
15-11-2017, 1.050.000, 1.060.000," -10.000 / -0,9%", 1.050.000, 5.330,7 maanden
22-03-2018, 1.099.000, 1.175.000," -76.000 / -6,5%", 1.099.000, 5.112,3 maanden
08-02-2018, 675.000, 685.000," -10.000 / -1,5%", 675.000, 5.973,4 maanden
20-03-2018, 1.118.806, 1.118.806,-, 1.118.806, 5.888,3 maanden
23-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
28-01-2018, 45.000, 45.000,-, 45.000,-,4 maanden
01-02-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,4 maanden
29-09-2017, 399.500, 399.500,-, 399.500, 4.439,8 maanden
15-02-2018, 499.000, 499.000,-,,,
24-04-2018, 249.000, 249.000,-, 249.000, 3.037,1 maand
31-10-2017, 725.000, 725.000,-,,,
05-10-2017, 4.450.000, 4.450.000,-, 4.450.000, 10.000,8 maanden
03-10-2017, 1.150.000, 1.150.000,-, 1.150.000, 4.122,8 maanden
31-01-2018, 500.000, 500.000,-, 500.000, 11.364,4 maanden
16-06-2018, 425.000, 425.000,-, 425.000, 6.967,5 dagen
01-12-2017, 399.000, 425.000," -26.000 / -6,1%", 399.000, 5.955,6 maanden
11-05-2018, 400.000, 400.000,-, 400.000,-,1 maand
05-04-2018, 15.500, 15.500,-, 15.500,-,2 maanden
30-05-2018, 235.000, 235.000,-, 235.000,-,22 dagen
30-05-2018, 450.000, 450.000,-, 450.000,-,22 dagen
30-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
13-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
08-05-2018, 27.000, 27.000,-, 27.000,-,1 maand
27-01-2018, 347.500, 347.500,-, 347.500, 4.137,4 maanden
27-01-2018, 249.000, 249.000,-, 249.000, 7.781,4 maanden
11-05-2017, 209.000, 209.000,-, 209.000, 2.986,13 maanden
16-04-2018, 300.000, 300.000,-, 300.000, 2.941,2 maanden
26-05-2018, 255.000, 255.000,-, 255.000, 2.656,26 dagen
29-11-2017, 450.000, 450.000,-, 450.000, 7.143,6 maanden
17-09-2017, 455.000, 425.000," 30.000 / 7,1%", 455.000, 4.333,9 maanden
25-05-2018, 3.680.000, 3.680.000,-, 3.680.000,-,27 dagen
25-05-2018, 1.100.000, 1.100.000,-, 1.100.000,-,27 dagen
14-06-2018, 285.000, 285.000,-, 285.000, 5.481,7 dagen
06-12-2017, 495.000, 495.000,-,,,
09-11-2017, 350.000, 350.000,-, 350.000, 6.731,7 maanden
24-11-2017, 475.000, 495.000," -20.000 / -4,0%", 475.000, 7.197,6 maanden
12-06-2018, 425.000, 425.000,-, 425.000, 4.670,9 dagen
25-11-2017, 469.000, 425.000," 44.000 / 10,4%", 469.000, 6.700,6 maanden
24-01-2018, 4.500.000, 4.500.000,-, 4.500.000, 14.151,4 maanden
23-11-2017, 285.000, 285.000,-, 285.000, 6.196,6 maanden
12-06-2018, 475.000, 475.000,-, 475.000, 5.793,9 dagen
23-11-2017, 699.000, 749.000," -50.000 / -6,7%", 699.000, 8.848,6 maanden
12-06-2018, 550.000, 550.000,-, 550.000, 5.789,9 dagen
21-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
19-01-2018, 900.000, 900.000,-, 900.000, 6.977,5 maanden
21-11-2017, 990.000, 990.000,-, 990.000, 11.000,7 maanden
07-06-2018, 55.000, 55.000,-, 55.000,-,14 dagen
07-06-2018, 50.000, 50.000,-, 50.000,-,14 dagen
08-06-2018, 1.300.000, 1.300.000,-, 1.300.000, 7.429,13 dagen
03-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
06-06-2018, 585.000, 585.000,-, 585.000, 6.158,15 dagen
20-09-2017, 1.450.000, 1.400.000," 50.000 / 3,6%", 1.450.000, 8.529,9 maanden
19-05-2018, 65.000, 65.000,-, 65.000,-,1 maand
29-12-2017, 697.500, 750.000," -52.500 / -7,0%", 697.500, 6.975,5 maanden
12-12-2017, 299.000, 299.000,-,,,
31-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,21 dagen
05-06-2018, 599.000, 599.000,-, 599.000, 5.348,16 dagen
17-01-2018, 250.000, 250.000,-, 250.000, 4.902,5 maanden
17-03-2018, 79.000, 79.000,-, 79.000,-,3 maanden
15-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
05-06-2018, 450.000, 450.000,-, 450.000, 6.429,16 dagen
31-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,21 dagen
18-11-2017, 795.000, 815.000," -20.000 / -2,5%", 795.000, 8.030,7 maanden
15-05-2018, 1.480.000, 1.480.000,-, 1.480.000,-,1 maand
16-01-2018, 2.275.000, 2.275.000,-, 2.275.000, 10.294,5 maanden
18-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
03-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,18 dagen
12-04-2018, 441.500, 441.500,-,,,
14-12-2017, 300.000, 250.000," 50.000 / 20,0%", 300.000, 3.000,6 maanden
01-06-2018, 749.000, 749.000,-, 749.000, 5.388,20 dagen
14-11-2017, 590.000, 650.000," -60.000 / -9,2%", 590.000, 6.782,7 maanden
02-06-2018, 350.000, 350.000,-, 350.000, 6.364,19 dagen
15-11-2017, 1.675.000, 1.350.000," 325.000 / 24,1%", 1.675.000, 9.054,7 maanden
15-11-2017, 1.295.000, 1.700.000," -405.000 / -23,8%", 1.295.000, 8.691,7 maanden
15-11-2017, 945.000, 950.000," -5.000 / -0,5%", 945.000, 5.625,7 maanden
27-12-2017, 330.000, 330.000,-,,,
27-12-2017, 290.000, 290.000,-,,,
13-11-2017, 1.000.000, 88," 999.912 / 1.136.263,6%", 1.000.000, 20.000,7 maanden
11-05-2018, 49.000, 49.000,-, 49.000,-,1 maand
25-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,27 dagen
31-05-2017, 750.000, 825.000," -75.000 / -9,1%", 750.000, 3.968,12 maanden
30-11-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,6 maanden
29-05-2018, 25.000, 25.000,-, 25.000,-,23 dagen
30-05-2018, 275.000, 275.000,-, 275.000, 6.250,22 dagen
20-01-2018, 790.879, 790.879,-, 790.879, 6.227,5 maanden
20-01-2018, 784.279, 784.279,-, 784.279, 6.175,5 maanden
30-05-2018, 495.000, 495.000,-, 495.000, 5.824,22 dagen
09-11-2017, 319.000, 319.000,-, 319.000, 7.419,7 maanden
10-11-2017, 399.000, 299.000," 100.000 / 33,4%", 399.000, 6.541,7 maanden
26-05-2018, 348.000, 348.000,-, 348.000, 5.705,26 dagen
26-04-2018, 337.500, 337.500,-,,,
25-05-2018, 495.000, 495.000,-, 495.000, 6.600,27 dagen
14-05-2018, 250.000, 250.000,-, 250.000, 5.319,1 maand
24-05-2018, 375.000, 375.000,-, 375.000, 5.515,28 dagen
25-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,27 dagen
25-05-2018, 700.000, 700.000,-, 700.000, 5.691,27 dagen
25-05-2018, 325.000, 325.000,-, 325.000, 5.804,27 dagen
25-05-2018, 699.000, 699.000,-, 699.000, 6.657,27 dagen
08-02-2018, 169.000, 169.000,-, 169.000, 5.828,4 maanden
25-05-2018, 650.000, 650.000,-, 650.000, 7.738,27 dagen
26-04-2018, 399.000, 399.000,-,,,
18-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
19-05-2018, 275.000, 275.000,-, 275.000,-,1 maand
24-05-2018, 275.000, 275.000,-, 275.000, 4.583,28 dagen
24-05-2018, 350.000, 350.000,-, 350.000, 4.795,28 dagen
02-05-2018, 150.000, 150.000,-, 150.000,-,1 maand
12-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
22-05-2018, 485.000, 485.000,-, 485.000, 5.449,0 maanden
23-05-2018, 350.000, 350.000,-, 350.000, 5.147,29 dagen
01-05-2018, 225.000, 225.000,-, 225.000, 2.228,1 maand
23-05-2018, 350.000, 350.000,-, 350.000, 5.147,29 dagen
01-05-2018, 225.000, 225.000,-, 225.000, 2.228,1 maand
17-05-2018, 865.000, 865.000,-, 865.000, 5.058,1 maand
17-05-2018, 795.000, 795.000,-, 795.000, 4.969,1 maand
17-05-2018, 795.000, 795.000,-, 795.000, 5.599,1 maand
17-05-2018, 725.000, 725.000,-, 725.000, 4.531,1 maand
20-02-2018, 300.000, 300.000,-, 300.000, 5.556,4 maanden
19-05-2018, 500.000, 500.000,-, 500.000, 5.208,1 maand
13-08-2017, 200.000, 185.000," 15.000 / 8,1%", 200.000, 2.500,10 maanden
09-01-2018, 324.500, 324.500,-, 324.500, 6.240,5 maanden
18-05-2018, 200.000, 200.000,-, 200.000, 2.703,1 maand
31-10-2017, 2.450.000, 2.500.000," -50.000 / -2,0%", 2.450.000, 9.142,7 maanden
03-11-2017, 795.000, 795.000,-, 795.000, 5.889,7 maanden
17-05-2018, 1.300.000, 1.300.000,-, 1.300.000, 9.155,1 maand
17-05-2018, 575.000, 625.000," -50.000 / -8,0%", 575.000, 6.461,1 maand
18-05-2018, 1.350.000, 1.350.000,-, 1.350.000, 6.054,1 maand
10-03-2018, 49.500, 49.500,-,,,
27-02-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
17-05-2018, 360.000, 360.000,-, 360.000, 6.545,1 maand
17-05-2018, 450.000, 450.000,-, 450.000, 4.455,1 maand
17-05-2018, 300.000, 300.000,-, 300.000, 5.660,1 maand
17-05-2018, 1.300.000, 1.300.000,-, 1.300.000, 6.500,1 maand
17-05-2018, 169.000, 169.000,-, 169.000, 2.770,1 maand
